StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36_1,Q36_2,Q36_3,Q37,Q38,Code
2017-11-01 16:20:49,2017-11-01 16:29:59,IP Address,96.33.129.200,100,549,True,2017-11-01 16:30:00,R_25ubdE55XkBNBGo,,,,,30.471893310547,-90.481796264648,anonymous,EN,A little,A lot,A lot,A lot,A lot,A lot,Yes,A lot,A lot,A lot,A lot,A moderate amount,A lot,Yes,A moderate amount,A lot,A lot,A little,A lot,A lot,Evacuate,Evacuate,None,44,Male,Caucasian,College graduate,"$40,000 to $80,000",2,No,No,No,No,70645,30 to 50 miles,Detached single family home,Wood,Rent,Yes,CAMERON COUNTY,Yes,Voluntary (should),"Radio or TV,Text alerts  or phone calls from officials",August 23th (Wednesday),No,Yes,August 24th (Thursday),Morning,,,,Yes,A9MJVJAMLCDMV,547255
2017-11-01 16:28:45,2017-11-01 16:32:37,IP Address,70.140.180.207,100,232,True,2017-11-01 16:32:38,R_2ypCHNBvhc61RW1,,,,,29.748199462891,-95.490898132324,anonymous,EN,A moderate amount,A little,A moderate amount,A moderate amount,A lot,A great deal,Yes,A moderate amount,A little,A lot,A great deal,A moderate amount,A moderate amount,Yes,A moderate amount,A lot,A great deal,A moderate amount,A moderate amount,A lot,Stay,Stay,"Having elderly family member(s),Having pets",31,Male,Asian,Some college,"$25,000 to $40,000",3,No,Yes,No,Yes,77042,50 to 70 miles,Condo/apartment - 4 stories or less,Brick or block,Own,Yes,Harris,No,,,,Yes,No,,,No,No,No,Yes,A2JZP4AZI1RTG4,626921
2017-11-01 16:35:10,2017-11-01 16:38:19,IP Address,208.191.157.43,100,189,True,2017-11-01 16:38:20,R_6tn0WVfhaSRk1CF,,,,,30.296096801758,-97.73690032959,anonymous,EN,None at all,None at all,A little,A little,None at all,None at all,Yes,A moderate amount,A little,A lot,None at all,A moderate amount,A moderate amount,Yes,A moderate amount,A lot,A moderate amount,A moderate amount,A moderate amount,A lot,Stay,Stay,None,52,Female,Caucasian,Graduate school,"$40,000 to $80,000",2,No,No,No,No,78703,More than 70 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Travis,No,,,,,No,,,No,No,No,Yes,A2H2LO1OOF8R5N,747488
2017-11-01 17:09:59,2017-11-01 17:14:13,IP Address,99.191.156.13,100,253,True,2017-11-01 17:14:13,R_3fpAE2yGkscDnZc,,,,,29.705596923828,-95.155899047852,anonymous,EN,A little,A lot,A little,A lot,A moderate amount,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Stay,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.)",39,Female,Hispanic,College graduate,"$40,000 to $80,000",3,Yes,No,No,Yes,77503,10 to 30 miles,Detached single family home,Brick or block,Rent,No,Harris,No,,,,No,No,,,No,No,No,Yes,A76E0BAITFRV7,200009
2017-11-01 17:35:24,2017-11-01 17:41:23,IP Address,99.203.27.6,100,358,True,2017-11-01 17:41:23,R_QlFUxFS0AxXyXwB,,,,,29.770202636719,-95.362800598145,anonymous,EN,A lot,A moderate amount,A great deal,A great deal,A great deal,A great deal,Yes,A lot,A moderate amount,A great deal,A great deal,A moderate amount,A lot,Yes,A moderate amount,A lot,A moderate amount,A little,A moderate amount,A great deal,Evacuate,Evacuate,"Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",41,Male,Caucasian,Some college,"$25,000 to $40,000",3,Yes,No,No,No,77009,30 to 50 miles,Condo/apartment - 4 stories or less,Wood,Rent,No,Harris,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Police/authorities came into the neighborhood,Text alerts  or phone calls from officials","August 25th (Friday, 1st landfall near Rockport, TX)",No,Yes,August 28th (Monday),Morning,,,,Yes,A1E8WU0ER9WT88,641969
2017-11-01 17:42:49,2017-11-01 17:48:28,IP Address,107.132.202.9,100,339,True,2017-11-01 17:48:29,R_3IcWKlhVMnzzdax,,,,,27.663696289062,-97.360397338867,anonymous,EN,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,No,,,,,,,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Evacuate,Evacuate,"Having young children,Having pets,Job obligations",35,Male,Hispanic,Graduate school,"Over $80,000",4,Yes,No,No,Yes,78414,1 to 10 mile,Detached single family home,Brick or block,Own,Yes,Nueces,No,,,,No,Yes,"August 25th (Friday, 1st landfall near Rockport, TX)",Evening,,,,Yes,A3UOD9HZX87Q7O,677212
2017-11-01 18:04:17,2017-11-01 18:07:43,IP Address,70.123.50.142,100,206,True,2017-11-01 18:07:43,R_2xKQX48QgA69qwj,,,,,30.415405273438,-97.798202514648,anonymous,EN,A moderate amount,None at all,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Yes,A little,None at all,A moderate amount,A moderate amount,A little,A little,Yes,A moderate amount,A lot,A little,A moderate amount,A moderate amount,A moderate amount,Stay,Stay,"Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",24,Male,Hispanic,Some college,"$25,000 to $40,000",4,Yes,No,No,Yes,78727,More than 70 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,Yes,Travis,No,,,,,No,,,No,No,No,Yes,A1YRP6ZMWR2FUU,554424
2017-11-01 18:03:01,2017-11-01 18:08:05,IP Address,76.31.48.18,100,303,True,2017-11-01 18:08:05,R_2cjaux9LwjWANUO,,,,,29.923400878906,-95.057800292969,anonymous,EN,A lot,A moderate amount,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A lot,A great deal,A great deal,A great deal,A little,Yes,A great deal,A great deal,A lot,A moderate amount,A little,A moderate amount,Evacuate,Stay,Having young children,28,Female,Hispanic,Some college,"$40,000 to $80,000",4,Yes,No,No,No,77049,More than 70 miles,Detached single family home,Brick or block,Own,Yes,HARRIS,No,,,,Yes,No,,,No,No,No,Yes,A2GOR8PT17I9X8,664031
2017-11-01 18:15:30,2017-11-01 18:20:09,IP Address,75.65.62.213,100,279,True,2017-11-01 18:20:10,R_1dgdFhGdR5k3zDP,,,,,32.618804931641,-93.885200500488,anonymous,EN,A moderate amount,A little,A lot,A little,A lot,A moderate amount,Yes,A moderate amount,A moderate amount,A little,A lot,A moderate amount,A little,Yes,A little,A moderate amount,A lot,A little,A moderate amount,A moderate amount,Neither,,"Having young children,Having pets",37,Male,Caucasian,Some college,"$25,000 to $40,000",3,Yes,No,No,Yes,71107,More than 70 miles,Detached single family home,Brick or block,Own,No,Caddo,No,,,,,No,,,No,No,No,Yes,AUG9SHX7VWH7Z,706727
2017-11-01 18:27:11,2017-11-01 18:30:50,IP Address,99.48.224.194,100,219,True,2017-11-01 18:30:51,R_0GL7i73284C1wgp,,,,,29.65690612793,-98.510696411133,anonymous,EN,A lot,A lot,A lot,A moderate amount,A lot,A lot,Yes,A lot,A lot,A moderate amount,A lot,A lot,A moderate amount,Yes,A lot,A great deal,A lot,A lot,A moderate amount,A lot,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",32,Female,Caucasian,Graduate school,"Over $80,000",2,No,No,No,Yes,78232,More than 70 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,Yes,Bexar,No,,,,Yes,No,,,No,No,No,Yes,A35UOR07SAT5IY,239189
2017-11-01 18:26:05,2017-11-01 18:31:04,IP Address,108.250.206.38,100,298,True,2017-11-01 18:31:04,R_10pJMR7022eZ2M4,,,,,29.825607299805,-90.121101379395,anonymous,EN,A little,A little,A little,A little,A little,A little,Yes,None at all,None at all,None at all,A moderate amount,A lot,A little,No,,,,,,,Stay,Stay,None,54,Male,Caucasian,College graduate,"$25,000 to $40,000",3,Yes,No,No,Yes,70072,More than 70 miles,Detached single family home,Wood,Own,Yes,Jefferson,No,,,,Yes,No,,,No,No,No,Yes,A38ZV8LBZ034IZ,136148
2017-11-01 18:33:20,2017-11-01 18:36:54,IP Address,108.215.250.111,100,213,True,2017-11-01 18:36:55,R_2XhcQ1lESvKU6iI,,,,,30.002807617188,-95.396301269531,anonymous,EN,A moderate amount,A lot,None at all,None at all,A lot,A lot,Yes,A little,A little,A little,A lot,A moderate amount,A moderate amount,Yes,A moderate amount,A lot,A lot,A lot,A moderate amount,A little,Evacuate,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",25,Female,Caucasian,College graduate,"$40,000 to $80,000",4,No,No,No,Yes,77357,More than 70 miles,Detached single family home,Brick or block,Own,Yes,Montgomery,,,,,,No,,,No,No,No,Yes,AXE0P7KYOCPR7,581648
2017-11-01 19:00:45,2017-11-01 19:03:14,IP Address,70.195.211.75,100,149,True,2017-11-01 19:03:15,R_2wMFJ5ednPXKcY4,,,,,29.424102783203,-98.493598937988,anonymous,EN,None at all,None at all,None at all,None at all,None at all,None at all,Yes,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Yes,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Stay,Stay,None,27,Female,Caucasian,High school graduate,"$25,000 to $40,000",4,Yes,No,No,No,76544,More than 70 miles,Duplex or triplex home,Other,Rent,Yes,Bell,No,,,,No,No,,,No,No,No,Yes,AILVT73D7LD0U,364572
2017-11-01 19:31:46,2017-11-01 19:33:16,IP Address,173.217.189.202,100,90,True,2017-11-01 19:33:16,R_10qNoxPgrq9W8iM,,,,,31.281494140625,-92.469299316406,anonymous,EN,A great deal,A lot,A moderate amount,A lot,A lot,A great deal,Yes,A moderate amount,A lot,A great deal,A lot,A lot,A lot,Yes,A moderate amount,A lot,A moderate amount,A great deal,A lot,A moderate amount,Evacuate,Evacuate,"Having pets,No transportation (cars, flights, public transportation, etc)",28,Female,Caucasian,College graduate,"Over $80,000",3,Yes,No,No,Yes,71301,More than 70 miles,Detached single family home,Brick or block,Own,Yes,Rapides,Yes,Voluntary (should),"Social media or internet,Police/authorities came into the neighborhood","August 30th (Wednesday, last landfall at Cameron, LA, weakened to Tropical Depression)",No,Yes,August 31th (Thursday),Evening,,,,Yes,A19YI8PZGYKN6X,256804
2017-11-01 19:38:28,2017-11-01 19:41:15,IP Address,67.48.162.225,100,166,True,2017-11-01 19:41:15,R_3iydAmgv7Jk3hlS,,,,,26.197601318359,-97.740501403809,anonymous,EN,A lot,A great deal,A lot,A lot,A great deal,A great deal,Yes,A lot,A lot,A great deal,A great deal,A lot,A great deal,No,,,,,,,Evacuate,Stay,"Having young children,Having pets,Job obligations",33,Male,Caucasian,Graduate school,"Over $80,000",3,Yes,No,No,Yes,78550,10 to 30 miles,Duplex or triplex home,Brick or block,Rent,Yes,Cameron,No,,,,Yes,No,,,No,No,No,Yes,"A35AOFAPRPADTL ",919152
2017-11-01 19:55:27,2017-11-01 19:58:54,IP Address,173.217.105.151,100,207,True,2017-11-01 19:58:55,R_3HTaSshEkKeqUo5,,,,,32.708099365234,-93.277900695801,anonymous,EN,A great deal,A lot,A great deal,A great deal,A great deal,A lot,Yes,A lot,A great deal,A great deal,A great deal,A lot,A great deal,Yes,A lot,A moderate amount,A great deal,A great deal,A great deal,A lot,Neither,,"Evacuation expense (travel, lodging, etc.)",38,Female,African American,Some college,"Less than $15,000",3,Yes,No,No,Yes,71055,More than 70 miles,Condo/apartment - 4 stories or less,Wood,Rent,No,webster parish,No,,,,No,No,,,Yes,Yes,Yes,Yes,ACVXBOS4CZGVQ,681514
2017-11-01 20:40:19,2017-11-01 20:45:52,IP Address,104.54.160.98,100,333,True,2017-11-01 20:45:52,R_1ikd8S3H2b7zorY,,,,,29.275894165039,-94.831100463867,anonymous,EN,A great deal,A lot,A lot,A lot,A lot,A lot,Yes,A moderate amount,None at all,A moderate amount,A moderate amount,A moderate amount,A lot,Yes,A little,A lot,A moderate amount,A little,A moderate amount,A lot,Evacuate,Stay,"Evacuation expense (travel, lodging, etc.)",46,Male,African American,Some college,"$25,000 to $40,000",4,Yes,No,No,No,77590,1 to 10 mile,Detached single family home,Wood,Own,Yes,Galveston,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Text alerts  or phone calls from officials",August 24th (Thursday),,No,,,No,No,No,Yes,A3PCE0FE43R6HS,270812
2017-11-01 21:38:18,2017-11-01 21:41:37,IP Address,104.13.66.213,100,198,True,2017-11-01 21:41:37,R_3qCO4irDoTE8Bbo,,,,,29.90510559082,-95.16780090332,anonymous,EN,A lot,A great deal,A lot,A lot,A lot,A lot,Yes,A great deal,A little,A lot,A great deal,A great deal,A little,Yes,A great deal,A great deal,A great deal,A great deal,A little,A lot,Stay,Stay,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.)",41,Female,Other,Graduate school,"Over $80,000",4,Yes,No,No,Yes,77044,30 to 50 miles,Detached single family home,Brick or block,Own,No,Harris,No,,,,Yes,No,,,No,No,No,Yes,A1FO99U5T2TBBP,544931
2017-11-01 21:43:16,2017-11-01 21:51:00,IP Address,70.171.88.95,100,463,True,2017-11-01 21:51:00,R_2AWL4GCJzV0wfcs,,,,,29.998001098633,-90.134002685547,anonymous,EN,A moderate amount,A lot,A moderate amount,A moderate amount,A lot,A moderate amount,Yes,A little,A little,A lot,A lot,A moderate amount,A moderate amount,Yes,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",23,Female,Caucasian,College graduate,"Less than $15,000",1,No,No,No,Yes,70005,1 to 10 mile,Condo/apartment - 4 stories or less,Wood,Rent,No,USA,,,,,,No,,,No,No,No,Yes,A1YROKOZYQJF89,345791
2017-11-01 22:15:56,2017-11-01 22:21:28,IP Address,68.226.129.239,100,332,True,2017-11-01 22:21:29,R_2VjRO4a5h7DZSTw,,,,,30.168899536133,-92.059898376465,anonymous,EN,A moderate amount,A little,A moderate amount,A lot,A lot,A lot,Yes,A little,A little,A moderate amount,A moderate amount,A little,A moderate amount,No,,,,,,,Evacuate,,"Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",34,Female,Caucasian,Some college,"$25,000 to $40,000",3,Yes,No,No,Yes,70507,More than 70 miles,Condo/apartment - 4 stories or less,Wood,Rent,Yes,Lafayette Parish,,,,,,No,,,No,No,No,Yes,A1KZ848UGQUXXO,777145
2017-11-01 23:04:06,2017-11-01 23:08:20,IP Address,23.119.50.61,100,254,True,2017-11-01 23:08:25,R_Y62jLGz0w6AmCZz,,,,,27.663696289062,-97.360397338867,anonymous,EN,A lot,A moderate amount,A lot,A lot,A little,A little,Yes,A moderate amount,None at all,A lot,A lot,A moderate amount,A moderate amount,Yes,A moderate amount,A little,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Evacuate,Evacuate,"Having young children,Having pets,Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.)",40,Male,Hispanic,College graduate,"$15,000 to $25,000",3,Yes,No,No,Yes,78413,10 to 30 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,Yes,Nueces,,,,,No,No,,,No,No,No,Yes,ADY69WHR21Y3G,497114
2017-11-01 23:49:08,2017-11-01 23:51:51,IP Address,107.137.132.222,100,163,True,2017-11-01 23:51:52,R_Ck3SFdU1R2NQ3q9,,,,,29.881301879883,-95.4541015625,anonymous,EN,A lot,A lot,A lot,A lot,A lot,A lot,Yes,A great deal,A lot,A great deal,A great deal,A great deal,A little,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Stay,Stay,"No place to go (hotels, public shelters, friends' or family's places, etc.)",28,Male,Hispanic,Some college,"$40,000 to $80,000",1,No,No,No,Yes,77086,50 to 70 miles,Detached single family home,Brick or block,Own,Yes,Harris,No,,,,Yes,No,,,No,No,No,Yes,A2DVJ6OMVVYTC7,484152
2017-11-02 01:04:54,2017-11-02 01:07:52,IP Address,42.76.240.230,100,177,True,2017-11-02 01:07:52,R_DeCHBdCF2n1PVIJ,,,,,24.143295288086,120.68139648438,anonymous,EN,A great deal,A little,A lot,A great deal,A lot,A great deal,Yes,A moderate amount,None at all,A lot,A lot,A great deal,A moderate amount,Yes,A moderate amount,A lot,A lot,A great deal,A little,A moderate amount,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",31,Male,Caucasian,College graduate,"$25,000 to $40,000",3,Yes,No,No,Yes,77502,30 to 50 miles,Detached single family home,Wood,Own,Yes,harris,No,,,,Yes,No,,,No,No,No,Yes,A4Y0U84ELE1EK,156855
2017-11-02 01:26:22,2017-11-02 02:01:58,IP Address,98.164.126.176,100,2136,True,2017-11-02 02:01:59,R_31KlYlX6caXpAMk,,,,,29.983795166016,-90.168296813965,anonymous,EN,A moderate amount,A little,A little,A moderate amount,A great deal,A great deal,Yes,A great deal,A great deal,A little,A great deal,A lot,A lot,Yes,A great deal,None at all,A great deal,A great deal,A great deal,None at all,Evacuate,,"Having elderly family member(s),Having family member(s) with special needs,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",34,Female,Caucasian,College graduate,"$15,000 to $25,000",2,No,Yes,Yes,No,70003,More than 70 miles,Detached single family home,Other,Own,No,Jefferson Parish,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Text alerts  or phone calls from officials","August 25th (Friday, 1st landfall near Rockport, TX)",Yes,No,,,No,No,No,Yes,A1C3JZP9IXG52Q,631808
2017-11-02 03:57:45,2017-11-02 04:04:28,IP Address,104.237.132.54,100,403,True,2017-11-02 04:04:29,R_1H5fCVENvIRNMW4,,,,,32.778701782227,-96.821701049805,anonymous,EN,None at all,A lot,None at all,None at all,None at all,None at all,Yes,A lot,A lot,A moderate amount,A little,A moderate amount,A lot,No,,,,,,,Stay,Stay,None,42,Male,Caucasian,High school graduate,"Less than $15,000",2,No,No,Yes,No,76020,More than 70 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Tarrant,No,,,,,No,,,No,No,No,Yes,AVJRDW4LPT7QF,236691
2017-11-02 05:09:40,2017-11-02 05:18:15,IP Address,47.222.38.132,100,515,True,2017-11-02 05:18:16,R_1OrWkV5MkfbhOyk,,,,,33.261703491211,-96.811698913574,anonymous,EN,A great deal,A moderate amount,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A moderate amount,Yes,A lot,A moderate amount,A moderate amount,A lot,A lot,A lot,Evacuate,Stay,"Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",37,Female,Caucasian,College graduate,"$25,000 to $40,000",2,No,No,No,Yes,77012,30 to 50 miles,Detached single family home,Brick or block,Own,Yes,Harris,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor),Police/authorities came into the neighborhood,Text alerts  or phone calls from officials",August 24th (Thursday),No,Yes,"August 25th (Friday, 1st landfall near Rockport, TX)",Morning,,,,Yes,A3E2NEZ6M1N1DT,533025
2017-11-02 05:59:36,2017-11-02 06:03:49,IP Address,99.168.104.148,100,252,True,2017-11-02 06:03:49,R_1lgCeMWQSEUy1e0,,,,,33.176895141602,-96.698501586914,anonymous,EN,A lot,A lot,A moderate amount,A lot,A lot,A lot,Yes,A lot,A moderate amount,A lot,A lot,A lot,A lot,Yes,A little,A lot,A moderate amount,A moderate amount,A lot,A moderate amount,Evacuate,Stay,"Having pets,Evacuation expense (travel, lodging, etc.)",44,Female,Caucasian,College graduate,"$40,000 to $80,000",4,No,No,No,Yes,77023,10 to 30 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,harris,Yes,Voluntary (should),Radio or TV,August 23th (Wednesday),No,Yes,August 24th (Thursday),Morning,,,,Yes,AUHIUR1RBI7U9,525076
2017-11-02 06:54:14,2017-11-02 06:57:29,IP Address,96.8.138.11,100,195,True,2017-11-02 06:57:30,R_3qQkt2nxdr4L4ES,,,,,29.908203125,-98.437202453613,anonymous,EN,A lot,A little,A lot,A lot,None at all,None at all,Yes,A moderate amount,A little,A lot,A great deal,A moderate amount,A little,Yes,A lot,A lot,A moderate amount,A moderate amount,A little,A lot,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",41,Female,Caucasian,Some college,"$40,000 to $80,000",4,Yes,No,Yes,Yes,78070,More than 70 miles,Detached single family home,Brick or block,Own,Yes,comal,No,,,,Yes,No,,,No,No,No,Yes,A14CXE3OMENOYS,384156
2017-11-02 07:22:21,2017-11-02 07:25:44,IP Address,40.130.97.18,100,203,True,2017-11-02 07:25:45,R_3PtXYrzI9eUG0ZY,,,,,38.57829284668,-90.666603088379,anonymous,EN,A lot,A lot,A great deal,A lot,A great deal,A lot,Yes,A great deal,A moderate amount,A moderate amount,A lot,A moderate amount,A lot,Yes,A great deal,A lot,A lot,A lot,A lot,A great deal,Evacuate,Evacuate,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",41,Female,Caucasian,College graduate,"Over $80,000",4,Yes,No,No,Yes,70560,1 to 10 mile,Detached single family home,Brick or block,Own,Yes,Iberia,Yes,Voluntary (should),"Radio or TV,Social media or internet,Text alerts  or phone calls from officials",August 24th (Thursday),No,No,,,No,No,No,Yes,A2OSH3S7ZXIWJ6,557056
2017-11-02 07:42:34,2017-11-02 07:45:12,IP Address,70.165.94.216,100,158,True,2017-11-02 07:45:12,R_3jZqzvgxUhpMW4o,,,,,29.998001098633,-90.134002685547,anonymous,EN,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Yes,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Yes,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",33,Female,Caucasian,Graduate school,"$25,000 to $40,000",2,No,No,No,Yes,70130,30 to 50 miles,Duplex or triplex home,Wood,Rent,No,Orleans,No,,,,,No,,,No,No,No,Yes,A1VIEFZYI54JHP,884834
2017-11-02 07:50:25,2017-11-02 07:52:08,IP Address,50.24.98.165,100,103,True,2017-11-02 07:52:09,R_2P23IxuC2S1sJae,,,,,30.613098144531,-96.321701049805,anonymous,EN,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A moderate amount,A little,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Yes,A moderate amount,A little,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",30,Male,Asian,College graduate,"$15,000 to $25,000",1,No,No,No,No,77840,10 to 30 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Harris,No,,,,Yes,No,,,No,No,No,No,A1HN4550TIXQBZ,924605
2017-11-02 07:55:30,2017-11-02 07:57:32,IP Address,144.162.213.240,100,122,True,2017-11-02 07:57:33,R_3O1SNZ98vUWjEbA,,,,,32.81950378418,-96.633796691895,anonymous,EN,A lot,A lot,A moderate amount,A moderate amount,A great deal,A lot,No,,,,,,,Yes,A lot,A lot,None at all,A moderate amount,A little,A lot,Stay,Stay,Having family member(s) with special needs,54,Female,Caucasian,Graduate school,"Over $80,000",4,No,Yes,Yes,No,77001,10 to 30 miles,Condo/apartment - 4 stories or less,Brick or block,Own,Yes,US,Yes,Voluntary (should),Word of mouth (friends/relative/neighbor),August 24th (Thursday),Yes,No,,,No,Yes,Yes,No,A2DVFA1B7NMN0F,965643
2017-11-02 07:52:46,2017-11-02 07:59:55,IP Address,200.44.66.66,100,428,True,2017-11-02 07:59:55,R_2P1ZMVucAFPYNyE,,,,,10.5,-66.916702270508,anonymous,EN,A lot,A great deal,A lot,A moderate amount,A lot,A moderate amount,Yes,A lot,A lot,A moderate amount,A lot,A lot,A moderate amount,Yes,A lot,A lot,A moderate amount,A moderate amount,A lot,A lot,Stay,Stay,"Having young children,Having elderly family member(s),Having family member(s) with special needs,Having pets,Evacuation expense (travel, lodging, etc.)",39,Male,Caucasian,College graduate,"$40,000 to $80,000",5,Yes,Yes,Yes,Yes,78381,1 to 10 mile,Detached single family home,Brick or block,Own,Yes,USA,Yes,Voluntary (should),"Radio or TV,Social media or internet,Police/authorities came into the neighborhood","August 25th (Friday, 1st landfall near Rockport, TX)",Yes,No,,,Yes,Yes,Yes,Yes,A1PZIN8H1VI6SY,717349
2017-11-02 08:36:32,2017-11-02 08:40:48,IP Address,71.138.93.226,100,256,True,2017-11-02 08:40:48,R_2qsKDCoEia2uiaz,,,,,29.977905273438,-95.577003479004,anonymous,EN,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A moderate amount,Yes,A great deal,A great deal,A great deal,A great deal,A moderate amount,A moderate amount,Stay,Stay,"Having young children,Having family member(s) with special needs",43,Female,Asian,College graduate,"Over $80,000",4,Yes,No,Yes,No,77064,50 to 70 miles,Detached single family home,Wood,Own,Yes,Harris,No,,,,Yes,No,,,No,No,No,Yes,A3GYZUEA1JUZ6V,967611
2017-11-02 08:38:51,2017-11-02 08:42:26,IP Address,70.196.131.144,100,214,True,2017-11-02 08:42:26,R_1rBvm8tGvhMZCFO,,,,,30.402694702148,-90.731002807617,anonymous,EN,None at all,None at all,A moderate amount,A moderate amount,None at all,None at all,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Stay,Stay,Having pets,55,Female,Caucasian,High school graduate,"Over $80,000",2,No,No,No,Yes,77585,50 to 70 miles,Mobile or manufactured home,Wood,Own,Yes,Hardin,No,,,,Yes,No,,,No,No,No,Yes,A1QRLJ6KICINOX,910966
2017-11-02 08:46:42,2017-11-02 08:48:39,IP Address,69.63.162.73,100,117,True,2017-11-02 08:48:40,R_3m4t9oOvRTdHMDg,,,,,30.055603027344,-90.477996826172,anonymous,EN,A little,A little,A little,A little,A moderate amount,A moderate amount,Yes,A moderate amount,A little,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Yes,A moderate amount,A moderate amount,A little,A little,A moderate amount,A moderate amount,Neither,,"Evacuation expense (travel, lodging, etc.),Job obligations",30,Male,African American,Some college,"$25,000 to $40,000",3,Yes,No,No,No,70737,30 to 50 miles,Detached single family home,Wood,Own,Yes,ascension,No,,,,,No,,,No,No,No,Yes,A3SXRD6C8AMKKR,534893
